Timestamp,Source_Node_ID,RSSI_dBm,Noise_Floor_dBm,PDR_Percentage,Packet_Drop_Count,Bit_Error_Rate,Throughput_Kbps,Jitter_ms,Label,SNR_dB,Class_ID
1764623328.6713166,24,-41.46,-91.12,95.74,0,0.0005336238448033464,242.51,2.43,Normal,49.66,0
1764623989.0713167,43,-69.25,-57.33,6.87,58,0.27672065750811753,12.56,240.83,Jamming,-11.91,1
1764624273.5713167,35,-42.35,-90.1,95.4,0,0.00011115177436483597,256.78,8.12,Normal,47.75,0
1764624185.6713166,16,-51.53,-90.79,96.0,0,0.0004913582012096748,269.13,7.53,Normal,39.26,0
1764624033.0713167,2,-50.51,-91.19,97.08,0,0.0005182655254479755,230.36,1.03,Normal,40.68,0
1764624673.1713166,50,-46.46,-94.83,98.48,0,0.0007435072332572094,265.17,8.07,Normal,48.37,0
1764624400.8713167,4,-38.26,-87.39,96.94,0,0.00015559580533232135,225.02,8.7,Normal,49.13,0
1764623924.7713165,27,-50.76,-90.57,97.94,0,0.0002524988637009112,254.47,2.3,Normal,39.81,0
1764623560.9713166,31,-46.89,-91.94,95.67,0,0.00012568956083628763,267.08,1.99,Normal,45.05,0
1764623313.8713167,18,-71.0,-53.41,2.06,67,0.15058571551402616,0.0,296.91,Jamming,-17.59,1
1764624940.7713165,18,-39.34,-90.49,95.25,0,0.0005940345342325009,260.46,4.31,Normal,51.15,0
1764623281.4713166,8,-55.94,-51.11,5.95,94,0.20700762587403096,16.7,241.38,Jamming,-4.83,1
1764624957.1713166,16,-48.37,-46.22,1.21,75,0.11961557623850885,22.31,480.2,Jamming,-2.14,1
1764624149.7713165,14,-28.17,-94.12,92.76,9,0.007365409035920351,316.18,57.39,Spoofing,65.94,2
1764623876.7713165,45,-47.75,-91.95,95.3,0,0.00039743288288817465,251.2,5.31,Normal,44.2,0
1764624199.9713166,46,-41.17,-86.7,95.99,0,0.0003826239100684796,259.82,6.19,Normal,45.53,0
1764623879.4713166,38,-48.67,-91.24,98.99,0,0.00017466720041302812,248.89,2.66,Normal,42.57,0
1764623649.3713167,50,-40.16,-92.55,95.25,0,0.000527795794584615,247.56,6.88,Normal,52.38,0
1764623250.6713166,6,-49.58,-92.87,96.65,0,0.0002779003862750398,232.61,3.85,Normal,43.3,0
1764624088.0713167,25,-26.72,-92.43,82.69,9,0.009580820475288226,330.08,82.27,Spoofing,65.71,2
1764623402.3713167,31,-43.62,-93.4,98.54,0,0.0007478372602642632,207.62,6.11,Normal,49.78,0
1764624674.9713166,5,-39.72,-90.79,96.91,0,0.0008847985018325803,253.43,2.78,Normal,51.08,0
1764624784.1713166,6,-66.7,-43.92,11.51,70,0.26878102917309354,17.93,257.05,Jamming,-22.78,1
1764623624.8713167,17,-31.4,-88.93,83.87,9,0.004047218541046216,229.62,58.52,Spoofing,57.53,2
1764623738.6713166,14,-43.46,-87.16,97.08,0,0.0008054007754286273,239.26,3.23,Normal,43.7,0
1764623989.8713167,22,-45.44,-92.12,95.55,0,0.0007270098541695829,239.81,6.36,Normal,46.68,0
1764625096.0713167,7,-30.87,-88.05,85.41,1,0.007834504722196815,371.95,84.63,Spoofing,57.18,2
1764623604.9713166,37,-47.0,-90.72,95.53,0,0.0009808934029272476,243.35,4.84,Normal,43.72,0
1764624175.4713166,40,-45.66,-90.43,95.17,0,0.00010345814951851225,246.27,2.61,Normal,44.78,0
1764624175.5713167,20,-37.94,-90.99,95.06,0,0.0003890792495478747,229.34,5.81,Normal,53.05,0
1764623180.5713167,50,-47.9,-90.45,96.8,0,0.00017728002153481151,235.65,1.85,Normal,42.55,0
1764624880.0713167,8,-47.35,-88.29,98.76,0,0.0005421517977257628,282.91,9.29,Normal,40.93,0
1764624614.0713167,1,-50.19,-92.45,99.46,0,0.0003638836538289473,282.22,4.91,Normal,42.26,0
1764624559.7713165,7,-49.03,-90.9,99.17,0,0.0006767407713249765,257.13,6.14,Normal,41.86,0
1764624377.4713166,48,-44.9,-89.68,99.85,0,0.0003668091863836533,226.34,3.89,Normal,44.78,0
1764623473.6713166,12,-51.17,-90.96,99.69,0,0.0007627823726931342,261.6,3.12,Normal,39.79,0
1764623481.6713166,37,-30.96,-90.59,89.14,0,0.009207247753450956,214.32,88.64,Spoofing,59.63,2
1764624655.5713167,26,-77.89,-57.31,15.42,97,0.1085993799222706,7.53,356.48,Jamming,-20.59,1
1764624809.8713167,50,-51.71,-89.34,95.16,0,0.0008400929340165505,229.52,2.8,Normal,37.63,0
1764624113.4713166,17,-45.06,-89.02,97.36,0,0.00038870757775810293,240.18,7.31,Normal,43.96,0
1764624276.5713167,11,-43.16,-89.92,98.03,0,0.0007394373498163586,245.18,6.54,Normal,46.76,0
1764623780.8713167,35,-38.65,-94.1,99.27,0,0.00035511369461915733,277.83,1.35,Normal,55.45,0
1764623498.7713165,12,-43.79,-91.6,95.45,0,0.0003381975170903387,240.52,4.36,Normal,47.81,0
1764625147.6713166,47,-31.84,-88.66,96.23,0,0.0006181186342148438,259.87,9.49,Normal,56.82,0
1764624697.1713166,31,-43.6,-87.62,97.43,0,0.0002496516345167874,246.01,1.81,Normal,44.01,0
1764624558.1713166,17,-44.63,-87.95,96.41,0,0.0007190395858692458,247.86,7.97,Normal,43.32,0
1764624105.3713167,31,-67.73,-40.63,21.57,97,0.24500001024763113,11.83,133.14,Jamming,-27.1,1
1764625146.9713166,27,-52.02,-89.65,96.11,0,0.00012309700169486258,290.02,1.14,Normal,37.62,0
1764623946.8713167,41,-46.02,-89.65,98.04,0,0.0006421215081289728,260.67,1.09,Normal,43.63,0
1764624595.2713165,38,-43.72,-89.51,95.25,0,0.0008640788520921599,268.94,8.15,Normal,45.8,0
1764624004.3713167,28,-29.3,-91.21,94.43,6,0.005792933153174494,235.66,124.67,Spoofing,61.91,2
1764623742.9713166,1,-44.59,-86.99,99.33,0,0.0005801111244029763,227.26,3.36,Normal,42.4,0
1764625067.9713166,43,-70.79,-47.12,10.64,90,0.13627644572736286,14.31,192.66,Jamming,-23.67,1
1764623711.0713167,50,-73.53,-45.29,17.11,69,0.10066990600698,16.06,237.51,Jamming,-28.24,1
1764624460.7713165,48,-69.07,-53.54,23.28,91,0.20740357974438017,4.06,146.79,Jamming,-15.53,1
1764624399.6713166,31,-56.84,-40.53,25.46,91,0.2681679799973067,11.43,308.14,Jamming,-16.32,1
1764624558.5713167,27,-48.77,-91.88,98.84,0,0.0005148669881827626,268.06,3.0,Normal,43.12,0
1764624479.0713167,41,-66.87,-52.58,11.72,85,0.23681302761404008,8.11,179.64,Jamming,-14.29,1
1764624300.4713166,50,-49.46,-87.48,96.3,0,0.0007927477485437801,290.98,3.13,Normal,38.02,0
1764624208.8713167,38,-48.39,-91.15,98.57,0,0.0003526414543264085,266.96,2.46,Normal,42.76,0
1764625067.0713167,11,-44.15,-90.8,95.52,0,0.000643447789646877,258.42,6.88,Normal,46.65,0
1764624714.1713166,27,-40.37,-89.79,95.99,0,0.0008734837963913354,232.23,8.35,Normal,49.42,0
1764625017.7713165,45,-44.91,-89.95,97.27,0,0.0002149878379126448,256.29,2.89,Normal,45.04,0
1764623646.0713167,12,-47.59,-87.42,95.37,0,0.00015553346332005283,248.02,1.23,Normal,39.83,0
1764623194.6713166,14,-54.16,-45.19,5.84,59,0.23985886884741198,12.09,102.65,Jamming,-8.97,1
1764624802.4713166,38,-45.72,-90.3,96.0,0,0.0005858323997865392,306.21,6.13,Normal,44.58,0
1764624462.6713166,11,-43.52,-89.39,96.39,0,0.0007626460486867727,235.72,9.68,Normal,45.87,0
1764624739.6713166,6,-68.03,-45.82,20.23,68,0.24474765091841094,7.13,452.26,Jamming,-22.21,1
1764623314.2713165,26,-36.15,-89.44,97.81,0,0.0005423583546843518,247.47,4.66,Normal,53.29,0
1764624563.3713167,17,-49.3,-87.15,96.34,0,0.00031484596970443975,263.86,4.17,Normal,37.85,0
1764624190.2713165,33,-43.98,-47.64,17.33,73,0.2178601163725154,5.05,235.55,Jamming,3.66,1
1764624018.5713167,15,-48.08,-89.38,97.83,0,0.0006453839051652556,265.68,9.73,Normal,41.3,0
1764625075.8713167,26,-39.76,-90.51,98.62,0,0.0008664413231740346,286.58,4.38,Normal,50.74,0
1764623873.3713167,10,-41.2,-87.45,95.61,0,0.00023209534359707324,288.06,8.89,Normal,46.25,0
1764623793.1713166,29,-35.57,-93.94,86.18,5,0.004489941907091585,259.18,83.91,Spoofing,58.37,2
1764624423.3713167,20,-46.47,-89.3,99.99,0,0.0007060010533139723,239.32,7.36,Normal,42.83,0
1764624918.9713166,2,-30.69,-86.54,91.48,8,0.005309877669856912,240.14,103.52,Spoofing,55.85,2
1764623841.2713165,14,-44.38,-91.77,99.23,0,0.0005765403276334593,274.51,1.33,Normal,47.39,0
1764624293.3713167,50,-30.13,-90.4,88.64,4,0.0035927373102864727,235.71,143.84,Spoofing,60.27,2
1764623642.2713165,9,-38.23,-88.63,98.9,0,0.0004994516007470251,269.92,4.24,Normal,50.39,0
1764624175.1713166,1,-42.06,-90.08,99.85,0,0.0007367816491894682,225.37,1.59,Normal,48.02,0
1764624682.8713167,41,-48.33,-89.7,97.99,0,0.0004497504991692772,271.57,1.33,Normal,41.37,0
1764625130.6713166,33,-47.93,-87.27,95.79,0,0.00016629308447900233,275.75,3.64,Normal,39.34,0
1764624811.1713166,47,-46.92,-91.28,98.25,0,0.0005775879726264394,232.5,1.08,Normal,44.36,0
1764624151.3713167,49,-70.47,-49.32,18.1,79,0.2607885407229744,0.0,415.47,Jamming,-21.14,1
1764625076.5713167,13,-48.34,-50.23,24.58,90,0.25257558998690977,13.77,404.25,Jamming,1.9,1
1764624507.1713166,24,-47.0,-90.09,95.78,0,0.0004462873804127361,243.57,5.72,Normal,43.09,0
1764624266.5713167,27,-63.85,-52.58,22.71,74,0.14911653690169785,12.53,364.37,Jamming,-11.27,1
1764623982.3713167,41,-45.19,-90.98,97.93,0,0.00017671491169576466,250.8,9.78,Normal,45.79,0
1764624645.0713167,19,-52.86,-90.74,99.76,0,0.0009001270069644834,253.62,3.46,Normal,37.88,0
1764624286.3713167,28,-47.23,-92.35,97.82,0,0.0004846510752922289,256.52,2.22,Normal,45.12,0
1764624912.1713166,33,-77.48,-52.6,7.38,93,0.20078997108928603,16.08,133.17,Jamming,-24.88,1
1764624798.1713166,46,-41.25,-89.45,95.35,0,0.000780655695300223,238.74,9.66,Normal,48.2,0
1764623807.2713165,14,-44.51,-90.51,98.69,0,0.0009047665408189638,268.71,2.53,Normal,46.0,0
1764625076.2713165,9,-46.95,-90.22,98.07,0,0.0006529953254018317,274.16,8.18,Normal,43.27,0
1764624005.5713167,30,-35.98,-92.6,96.65,0,0.0001262541821181522,221.66,5.61,Normal,56.61,0
1764624356.2713165,19,-42.07,-90.12,96.12,0,0.0009494249400580434,272.31,3.8,Normal,48.04,0
1764624046.5713167,28,-71.28,-53.56,17.11,80,0.10526341908976751,11.31,423.13,Jamming,-17.72,1
1764624733.7713165,49,-44.44,-85.25,99.37,0,0.00020285448266752659,265.03,2.94,Normal,40.81,0
1764623724.2713165,2,-49.45,-90.18,98.0,0,0.00041507034711813656,261.38,8.04,Normal,40.73,0
1764623254.3713167,14,-50.49,-92.65,96.58,0,0.0002978294509782412,267.92,2.04,Normal,42.17,0
1764624780.4713166,20,-87.48,-45.52,23.34,70,0.1700453912432423,0.0,125.23,Jamming,-41.96,1
1764624141.2713165,16,-64.87,-51.14,24.7,98,0.10483768302467887,7.6,417.85,Jamming,-13.73,1
1764624405.0713167,15,-39.41,-89.16,95.05,0,0.0005014856954446555,244.81,1.7,Normal,49.75,0
1764623631.8713167,43,-36.36,-88.42,95.48,0,0.00010527068668370465,274.66,4.59,Normal,52.06,0
1764624335.1713166,48,-36.43,-87.19,97.6,0,0.00020171234388534118,250.71,7.77,Normal,50.76,0
1764624223.1713166,46,-29.84,-90.58,80.88,9,0.0010123244045440792,242.05,144.93,Spoofing,60.74,2
1764624479.2713165,20,-44.08,-89.32,97.02,0,0.000627637746141079,251.0,5.38,Normal,45.23,0
1764623501.3713167,27,-41.73,-96.17,98.82,0,0.0005624589481910582,250.5,4.31,Normal,54.44,0
1764624388.5713167,1,-44.76,-90.45,95.49,0,0.00021407264695142943,267.83,8.53,Normal,45.69,0
1764624212.2713165,4,-43.49,-89.78,97.32,0,0.00044776931374878866,261.71,6.39,Normal,46.28,0
1764623905.9713166,15,-42.87,-88.08,96.74,0,0.0007057204271657019,264.58,1.59,Normal,45.21,0
1764623745.6713166,32,-43.15,-89.93,97.93,0,0.0003125328611523058,270.01,4.95,Normal,46.79,0
1764624324.5713167,46,-29.28,-90.87,81.52,3,0.007272029823395843,212.75,71.98,Spoofing,61.58,2
1764624148.6713166,48,-28.68,-89.65,83.6,3,0.007337467866755508,186.12,56.93,Spoofing,60.97,2
1764624318.2713165,9,-44.55,-87.13,95.44,0,0.000935006973175956,302.29,1.66,Normal,42.58,0
1764623457.0713167,24,-51.35,-89.09,97.36,0,0.0005325182216751675,279.87,2.03,Normal,37.74,0
1764624794.3713167,39,-39.07,-87.38,99.08,0,0.0001416869565722741,230.78,1.11,Normal,48.31,0
1764624318.3713167,34,-42.12,-89.11,99.86,0,0.0009545440067712052,226.14,1.28,Normal,47.0,0
1764623364.4713166,11,-52.25,-92.6,96.46,0,0.0004413705877606707,229.89,5.45,Normal,40.35,0
1764624993.2713165,16,-53.6,-90.71,99.65,0,0.0009616103711493763,250.23,6.02,Normal,37.11,0
1764623724.1713166,6,-47.81,-88.44,99.89,0,0.0006408436971222812,306.61,6.61,Normal,40.63,0
1764623582.4713166,13,-31.86,-91.69,94.57,5,0.008556527370959948,257.8,82.92,Spoofing,59.83,2
1764623794.8713167,48,-46.54,-86.76,99.23,0,0.000340860824560343,230.52,8.29,Normal,40.21,0
1764624464.0713167,32,-31.83,-91.06,98.51,0,0.00034770463986122423,224.3,3.12,Normal,59.23,0
1764624978.5713167,22,-51.29,-89.79,98.56,0,0.00010659762596914438,232.86,4.17,Normal,38.51,0
1764624259.9713166,39,-34.22,-90.1,97.6,0,0.0004459932446742856,256.46,2.65,Normal,55.88,0
1764625040.3713167,31,-42.11,-89.99,98.66,0,0.0005229397527253098,290.08,7.03,Normal,47.88,0
1764623208.9713166,11,-42.01,-90.23,96.02,0,0.0005594833734137074,222.21,4.27,Normal,48.23,0
1764624560.1713166,3,-46.89,-90.37,99.07,0,0.0006416631148367846,218.36,2.08,Normal,43.48,0
1764624899.1713166,42,-47.99,-86.78,99.38,0,0.000736425109533589,257.6,4.17,Normal,38.79,0
1764624537.4713166,9,-65.64,-58.99,19.27,96,0.1504975271833427,7.32,131.32,Jamming,-6.64,1
1764623347.8713167,28,-30.48,-90.39,87.88,1,0.002257794875241835,247.57,114.99,Spoofing,59.91,2
1764624211.1713166,22,-27.09,-89.54,92.02,4,0.006202991718256401,236.41,58.27,Spoofing,62.45,2
1764623881.6713166,32,-49.04,-90.39,95.81,0,0.0006248309247779287,299.39,8.36,Normal,41.35,0
1764624076.3713167,45,-44.01,-89.68,96.01,0,0.0002496788284050747,265.98,2.41,Normal,45.68,0
1764625059.9713166,15,-28.43,-90.44,85.33,6,0.005743361055616747,207.89,149.38,Spoofing,62.01,2
1764623410.5713167,14,-46.06,-89.17,99.3,0,0.0005484908449297769,246.96,8.42,Normal,43.11,0
1764623355.0713167,1,-44.77,-87.21,95.99,0,0.0005717978310839643,264.51,1.25,Normal,42.44,0
1764623396.5713167,15,-55.81,-48.21,14.83,76,0.24149549225817626,1.89,395.35,Jamming,-7.6,1
1764624029.3713167,27,-31.48,-87.81,93.08,4,0.004317655564079201,251.54,102.77,Spoofing,56.33,2
1764624060.6713166,17,-38.08,-92.41,97.12,0,0.0007981292869854906,274.62,2.36,Normal,54.33,0
1764624960.6713166,7,-67.84,-45.66,27.09,96,0.18311967180664457,9.47,419.62,Jamming,-22.18,1
1764623958.4713166,14,-54.0,-49.36,2.07,68,0.28574622819342965,14.66,230.08,Jamming,-4.64,1
1764624826.5713167,21,-56.12,-88.45,98.84,0,0.00033436728469932734,249.6,2.38,Normal,32.33,0
1764624291.0713167,16,-41.11,-91.87,99.43,0,0.00029636111273078524,278.28,5.42,Normal,50.77,0
1764623224.5713167,25,-49.06,-87.73,96.32,0,0.000472584309166472,209.53,4.5,Normal,38.66,0
1764623408.4713166,15,-54.27,-90.75,97.71,0,0.0008461450835790024,271.6,1.67,Normal,36.48,0
1764623490.2713165,35,-46.98,-90.92,95.82,0,0.0009691341632681608,267.59,8.58,Normal,43.94,0
1764623304.2713165,13,-44.18,-89.84,95.53,0,0.00099691768171139,226.25,7.42,Normal,45.66,0
1764623578.6713166,48,-70.78,-44.31,27.11,90,0.22851026461969853,12.84,181.78,Jamming,-26.47,1
1764623788.5713167,4,-46.43,-90.0,95.09,0,0.00011495267542512237,290.1,5.28,Normal,43.57,0
1764624521.9713166,49,-41.1,-89.5,99.35,0,0.0009623232275440185,233.67,6.1,Normal,48.39,0
1764623511.2713165,16,-35.69,-90.41,99.86,0,0.0009955215720606622,266.36,9.93,Normal,54.72,0
1764624989.7713165,39,-41.35,-92.11,95.04,0,0.00048447165978253074,313.22,9.01,Normal,50.76,0
1764623234.2713165,42,-32.1,-92.98,80.42,0,0.003361167395262899,198.68,123.27,Spoofing,60.88,2
1764625001.4713166,23,-44.39,-91.64,96.1,0,0.0006347257897330337,239.11,1.91,Normal,47.25,0
1764624554.7713165,13,-53.7,-91.51,95.57,0,0.0001348617521385941,247.91,4.52,Normal,37.81,0
1764624304.1713166,48,-50.67,-46.32,18.96,93,0.12382975008923669,9.91,213.72,Jamming,-4.35,1
1764624965.7713165,28,-63.79,-53.22,25.89,56,0.25103873844261887,18.29,452.08,Jamming,-10.57,1
1764623195.1713166,44,-45.69,-86.95,95.12,0,0.00021221804544184665,283.84,7.62,Normal,41.26,0
1764623628.9713166,26,-42.89,-88.59,99.32,0,0.00043226278629665945,217.42,6.46,Normal,45.7,0
1764623499.1713166,38,-48.4,-89.74,95.12,0,0.0006429881275960964,196.95,5.68,Normal,41.34,0
1764623270.9713166,12,-51.16,-88.52,98.47,0,0.0005191964173985777,269.31,4.82,Normal,37.36,0
1764623550.6713166,50,-47.78,-92.11,97.09,0,0.0007943335204249881,223.93,9.73,Normal,44.33,0
1764624052.7713165,48,-42.55,-91.67,97.66,0,0.0008062070802360272,250.88,8.77,Normal,49.12,0
1764623267.8713167,41,-42.4,-91.26,97.34,0,0.0005811572964276053,274.79,3.83,Normal,48.87,0
1764624207.8713167,2,-32.77,-92.93,94.61,7,0.008125815524843292,288.52,130.83,Spoofing,60.16,2
1764623581.6713166,24,-41.58,-89.25,96.61,0,0.0008664048187049482,253.53,1.21,Normal,47.67,0
1764623885.3713167,13,-47.25,-86.67,95.37,0,0.0003413493354743377,245.4,3.02,Normal,39.42,0
1764624391.2713165,18,-33.63,-91.61,98.21,0,0.00016265830196260335,244.51,3.32,Normal,57.98,0
1764624498.0713167,45,-41.84,-87.3,96.72,0,0.0006841181522924617,221.27,4.34,Normal,45.46,0
1764623750.1713166,20,-52.43,-50.05,24.99,81,0.11890046523739628,12.89,126.56,Jamming,-2.37,1
1764624137.0713167,35,-51.29,-88.91,98.63,0,0.0006630746754276218,233.52,7.51,Normal,37.62,0
1764623209.7713165,4,-42.72,-89.49,97.78,0,0.0006440963505896438,257.45,6.72,Normal,46.78,0
1764623818.2713165,12,-42.26,-89.48,95.21,0,0.0007300812859248235,228.07,8.41,Normal,47.22,0
1764624488.6713166,7,-46.59,-92.43,95.26,0,0.0004853727586657718,234.2,9.64,Normal,45.84,0
1764624382.3713167,11,-61.89,-55.43,10.25,53,0.2532663603819122,12.22,120.17,Jamming,-6.45,1
1764624760.9713166,24,-30.37,-86.15,83.51,1,0.003488430301416706,159.88,100.0,Spoofing,55.78,2
1764623523.7713165,14,-44.08,-91.93,95.52,0,0.000571224381022148,242.93,5.25,Normal,47.85,0
1764623558.3713167,50,-55.32,-91.99,99.3,0,0.0002660054025785339,210.95,4.16,Normal,36.67,0
1764623991.3713167,13,-48.23,-88.65,98.44,0,0.000353219627997198,260.03,8.25,Normal,40.43,0
1764623439.6713166,24,-51.71,-42.61,5.33,80,0.28654399475875747,6.58,267.73,Jamming,-9.11,1
1764623305.9713166,41,-42.66,-92.37,98.42,0,0.0009869769255350573,269.51,2.81,Normal,49.71,0
1764623988.4713166,36,-45.16,-88.33,99.11,0,0.0007779301508677928,243.73,3.28,Normal,43.17,0
1764624666.4713166,37,-52.57,-90.08,95.96,0,0.0007169554099448345,268.86,9.09,Normal,37.51,0
1764624577.3713167,24,-52.0,-91.88,97.35,0,0.00021190381715436007,223.06,1.47,Normal,39.88,0
1764624341.3713167,12,-53.84,-47.82,9.42,58,0.10679325504502098,8.62,273.76,Jamming,-6.03,1
1764623188.3713167,20,-51.98,-90.2,96.38,0,0.000787272055534895,271.99,4.31,Normal,38.22,0
1764623630.6713166,41,-42.47,-88.32,99.57,0,0.00032212935988741543,255.1,4.54,Normal,45.85,0
1764623485.4713166,18,-39.55,-88.0,97.66,0,0.000558698601149781,251.7,7.75,Normal,48.46,0
1764624718.9713166,16,-50.64,-90.57,96.82,0,0.0009576134019630519,252.52,4.65,Normal,39.93,0
1764624765.8713167,25,-50.48,-88.89,96.59,0,0.000419206276800099,257.83,4.75,Normal,38.41,0
1764623155.2713165,1,-41.03,-91.62,97.16,0,0.0009727710581466494,234.88,6.14,Normal,50.59,0
1764625056.8713167,21,-52.36,-88.73,98.24,0,0.00023529385244120944,239.77,4.35,Normal,36.37,0
1764624757.0713167,25,-42.94,-88.23,99.91,0,0.0009439541301700662,265.07,2.58,Normal,45.28,0
1764623612.2713165,20,-57.65,-52.8,29.41,62,0.15417619106916133,5.87,256.81,Jamming,-4.85,1
1764623930.0713167,48,-38.9,-92.6,96.87,0,0.0003815428928805795,254.99,4.71,Normal,53.69,0
1764623813.5713167,41,-66.58,-50.75,24.38,96,0.21553883501541266,16.21,449.73,Jamming,-15.82,1
1764623937.3713167,47,-48.8,-87.13,95.71,0,0.0007991264152858579,257.13,4.63,Normal,38.33,0
1764623755.9713166,39,-39.6,-88.41,98.35,0,0.0007289977518463495,233.66,1.67,Normal,48.81,0
1764624599.7713165,12,-49.88,-88.95,96.66,0,0.0007354464563518514,252.08,9.82,Normal,39.07,0
1764625096.8713167,28,-29.79,-90.65,90.11,3,0.006224653366728292,370.34,115.82,Spoofing,60.86,2
1764623383.0713167,40,-47.17,-94.72,97.68,0,0.0004517655742075414,221.49,4.61,Normal,47.54,0
1764623718.2713165,18,-41.5,-93.99,99.55,0,0.00032476434728422233,226.01,2.3,Normal,52.49,0
1764623804.7713165,41,-73.23,-51.12,13.67,54,0.2618873595501203,7.26,195.02,Jamming,-22.11,1
1764624466.5713167,10,-29.03,-91.18,81.77,4,0.005928283189360471,253.38,99.66,Spoofing,62.16,2
1764624852.1713166,11,-50.09,-89.71,96.65,0,0.0007713357577248448,241.79,6.41,Normal,39.62,0
1764623938.2713165,11,-48.08,-91.9,98.02,0,0.000317139879246622,264.0,7.32,Normal,43.82,0
1764623242.5713167,45,-44.51,-88.52,99.33,0,0.00010962689459023491,231.01,8.68,Normal,44.02,0
1764623942.4713166,16,-28.48,-91.77,84.44,5,0.004533910703583625,234.39,56.03,Spoofing,63.29,2
1764624294.6713166,47,-46.96,-88.34,99.19,0,0.0005840844980966496,261.54,5.24,Normal,41.38,0
1764624637.1713166,31,-37.68,-90.51,95.28,0,0.0005212923252665423,270.07,5.9,Normal,52.83,0
1764623156.5713167,44,-53.25,-88.01,98.96,0,0.0001404507192120829,240.26,7.19,Normal,34.76,0
1764624555.0713167,37,-26.28,-90.59,93.37,1,0.008684930075449848,228.86,93.96,Spoofing,64.31,2
1764623400.5713167,47,-52.97,-85.81,99.69,0,0.0004944356861755066,260.37,4.02,Normal,32.84,0
1764625030.6713166,4,-45.96,-88.56,96.84,0,0.000196376867213855,214.79,5.33,Normal,42.6,0
1764624023.9713166,48,-44.28,-93.2,98.41,0,0.0004470695578170358,278.87,1.17,Normal,48.92,0
1764623283.0713167,45,-59.26,-38.57,20.92,69,0.29610365799227956,12.57,298.71,Jamming,-20.7,1
1764623452.4713166,35,-46.36,-87.15,96.84,0,0.00023544503465180566,260.47,6.47,Normal,40.79,0
1764623242.6713166,3,-28.28,-91.77,85.11,1,0.007845009634223101,174.03,115.82,Spoofing,63.5,2
1764624005.9713166,44,-28.84,-94.6,82.9,2,0.0028198756798740645,286.54,134.29,Spoofing,65.76,2
1764624625.5713167,22,-70.49,-42.2,18.02,99,0.23260807416922785,5.76,356.88,Jamming,-28.29,1
1764624288.0713167,47,-49.34,-88.69,98.79,0,0.0003267466303987174,270.91,9.76,Normal,39.35,0
1764623547.1713166,17,-52.86,-44.91,6.04,95,0.17634012164926144,9.45,232.81,Jamming,-7.94,1
1764624084.3713167,11,-64.9,-44.76,25.5,86,0.11837205270997596,14.79,497.54,Jamming,-20.14,1
1764623734.6713166,36,-41.33,-89.86,95.99,0,0.0005798135901185578,261.83,5.48,Normal,48.53,0
1764624381.1713166,19,-43.34,-93.31,97.61,0,0.0005059454177477453,248.98,9.24,Normal,49.97,0
1764625117.6713166,24,-41.88,-87.61,97.67,0,0.0006330875799016543,249.18,2.76,Normal,45.73,0
